date,module_deployed,contract_initialized,contract_update_issued,account_transfer,baker_added,baker_removed,baker_stake_updated,baker_stake_earnings_updated,baker_keys_updated,encrypted_amount_transferred,transferred_to_encrypted,transferred_to_public,transferred_with_schedule,credential_keys_updated,data_registered,baker_configured,delegation_configured,account_transaction,initial,normal,account_creation,protocol_update,election_difficulty_update,euro_per_energy_update,micro_ccd_per_euro_update,foundation_account_update,mint_distribution_update,transaction_fee_distribution_update,gas_rewards_update,baker_stake_threshold_update,root_update,level_1_update,add_anonymity_revoker_update,add_identity_provider_update,cooldown_parameters_cpv_1_update,pool_parameters_cpv_1_update,time_parameters_cpv_1_update,mint_distribution_cpv_1_update,update,rejected_receive,credentials_updated,invalid_module_reference,amount_too_large,stake_over_maximum_threshold_for_pool,insufficient_balance_for_delegation_stake,module_hash_already_exists,runtime_failure,out_of_energy,insufficient_balance_for_baker_stake,invalid_receive_method,invalid_account_reference,already_a_baker,missing_baker_add_parameters,serialization_failure,stake_under_minimum_threshold_for_baking,invalid_credentials,finalization_committee_parameters_update,delegator_in_cooldown
2021-06-09,0.0,0.0,0.0,15,2.0,2.0,,,,2.0,1.0,3.0,1.0,,0.0,0.0,0,26,92.0,16.0,108.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-10,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,171.0,27.0,198.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-11,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,85.0,13.0,98.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-12,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,43.0,9.0,52.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-13,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,24.0,12.0,36.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-14,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,29.0,3.0,32.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-15,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,22.0,3.0,25.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-16,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,26.0,1.0,27.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-17,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,2,11.0,2.0,13.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-18,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,38.0,8.0,46.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-19,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,35.0,7.0,42.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-20,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,31.0,6.0,37.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-21,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,26.0,8.0,34.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-22,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,39.0,6.0,45.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-23,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,54.0,7.0,61.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-24,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,45.0,12.0,57.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-25,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,27.0,4.0,31.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-26,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,25.0,7.0,32.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-27,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,27.0,3.0,30.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-28,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,29.0,7.0,36.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-29,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,35.0,1.0,36.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-06-30,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,35.0,1.0,36.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-01,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,45.0,5.0,50.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-02,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,31.0,4.0,35.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-03,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,26.0,2.0,28.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-04,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,31.0,2.0,33.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-05,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,2,48.0,3.0,51.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-06,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,2,40.0,4.0,44.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-07,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,6.0,,0.0,0.0,0,8,50.0,2.0,52.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-08,0.0,0.0,0.0,9,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,9,41.0,2.0,43.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-09,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,2,43.0,4.0,47.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-10,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,15.0,0.0,15.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-11,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,4.0,1.0,5.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-12,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,7.0,3.0,10.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-13,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,10.0,4.0,14.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-14,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,18.0,0.0,18.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-15,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,5.0,1.0,6.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-16,0.0,0.0,0.0,8,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,8,12.0,2.0,14.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-17,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,4.0,0.0,4.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-18,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,3.0,1.0,4.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-19,0.0,0.0,0.0,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,1,12.0,2.0,14.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-20,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,13.0,2.0,15.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-21,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,18.0,5.0,23.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-22,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,12.0,2.0,14.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-23,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,8.0,2.0,10.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-24,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,6.0,2.0,8.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-25,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,6.0,1.0,7.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-26,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,12.0,0.0,12.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-27,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,8.0,0.0,8.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-28,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,5.0,1.0,6.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-29,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,10.0,1.0,11.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-30,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,7.0,0.0,7.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-07-31,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,1.0,1.0,2.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-01,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,5.0,1.0,6.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-02,0.0,0.0,0.0,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,2,7.0,0.0,7.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-03,0.0,0.0,0.0,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,1,7.0,1.0,8.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-04,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,6.0,1.0,7.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-05,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,5.0,0.0,5.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-06,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,7.0,2.0,9.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-07,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,4.0,0.0,4.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-08,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,8.0,0.0,8.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-09,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,6.0,4.0,10.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-10,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,3.0,0.0,3.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-11,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,7.0,0.0,7.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-12,0.0,0.0,0.0,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,1,8.0,0.0,8.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-13,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-14,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,3.0,0.0,3.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-15,0.0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,1.0,1.0,2.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2021-08-16,0.0,0.0,0.0,0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,1,2.0,0.0,2.0,0.0,,,0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
